172.102, 129.558, 8.333, 21.968 False
171.824, 129.559, 8.333, 22.001 False
171.546, 129.560, 8.333, 22.034 False
171.269, 129.560, 8.333, 22.067 False
170.991, 129.561, 8.333, 22.100 False
170.713, 129.562, 8.333, 22.133 False
170.435, 129.563, 8.330, 22.166 False
170.158, 129.563, 8.310, 22.199 False
169.882, 129.564, 8.281, 22.232 False
169.608, 129.565, 8.228, 22.265 False
169.336, 129.565, 8.143, 22.298 False
169.068, 129.566, 8.033, 22.331 False
168.804, 129.566, 7.903, 22.364 False
168.545, 129.567, 7.759, 22.397 False
168.292, 129.567, 7.604, 22.430 False
168.043, 129.567, 7.439, 22.463 False
167.800, 129.567, 7.273, 22.496 False
167.563, 129.567, 7.108, 22.529 False
167.331, 129.568, 6.951, 22.562 False
167.103, 129.568, 6.803, 22.595 False
166.881, 129.568, 6.668, 22.628 False
166.662, 129.567, 6.541, 22.661 False
166.447, 129.567, 6.428, 22.694 False
166.235, 129.567, 6.318, 22.727 False
166.027, 129.567, 6.220, 22.760 False
165.822, 129.567, 6.124, 22.793 False
165.620, 129.566, 6.035, 22.826 False
165.421, 129.566, 5.946, 22.859 False
165.224, 129.566, 5.861, 22.892 False
165.031, 129.565, 5.777, 22.925 False
164.840, 129.565, 5.704, 22.958 False
164.651, 129.565, 5.642, 22.991 False
164.464, 129.564, 5.589, 23.024 False
164.278, 129.564, 5.546, 23.057 False
164.094, 129.564, 5.508, 23.090 False
163.910, 129.563, 5.481, 23.123 False
163.727, 129.563, 5.458, 23.156 False
163.545, 129.563, 5.445, 23.189 False
163.363, 129.562, 5.436, 23.222 False
163.182, 129.562, 5.436, 23.255 False
163.000, 129.561, 5.441, 23.288 False
162.817, 129.561, 5.453, 23.321 False
162.635, 129.561, 5.468, 23.354 False
162.452, 129.560, 5.486, 23.387 False
162.268, 129.560, 5.504, 23.420 False
162.083, 129.559, 5.519, 23.453 False
161.899, 129.559, 5.531, 23.486 False
161.714, 129.558, 5.539, 23.519 False
161.529, 129.558, 5.544, 23.552 False
161.344, 129.557, 5.545, 23.585 False
161.159, 129.557, 5.543, 23.618 False
160.974, 129.556, 5.535, 23.651 False
160.790, 129.556, 5.527, 23.684 False
160.606, 129.555, 5.513, 23.717 False
160.423, 129.555, 5.498, 23.750 False
160.240, 129.554, 5.480, 23.783 False
160.058, 129.554, 5.462, 23.816 False
159.876, 129.553, 5.441, 23.849 False
159.696, 129.553, 5.419, 23.882 False
159.516, 129.552, 5.394, 23.915 False
159.337, 129.552, 5.370, 23.948 False
159.158, 129.551, 5.341, 23.981 False
158.981, 129.551, 5.316, 24.014 False
158.804, 129.550, 5.296, 24.047 False
158.628, 129.549, 5.282, 24.080 False
158.452, 129.549, 5.280, 24.113 False
158.276, 129.548, 5.283, 24.146 False
158.099, 129.548, 5.295, 24.179 False
157.922, 129.547, 5.312, 24.212 False
157.744, 129.546, 5.337, 24.245 False
157.565, 129.546, 5.365, 24.278 False
157.385, 129.545, 5.399, 24.311 False
157.204, 129.545, 5.435, 24.344 False
157.022, 129.544, 5.473, 24.377 False
156.838, 129.543, 5.508, 24.410 False
156.653, 129.543, 5.541, 24.443 False
156.468, 129.542, 5.569, 24.476 False
156.281, 129.541, 5.591, 24.509 False
156.094, 129.541, 5.609, 24.542 False
155.907, 129.540, 5.621, 24.575 False
155.719, 129.539, 5.629, 24.608 False
155.532, 129.539, 5.630, 24.641 False
155.344, 129.538, 5.628, 24.674 False
155.157, 129.537, 5.619, 24.707 False
154.970, 129.537, 5.610, 24.740 False
154.784, 129.536, 5.596, 24.773 False
154.598, 129.535, 5.582, 24.806 False
154.412, 129.535, 5.564, 24.839 False
154.227, 129.534, 5.546, 24.872 False
154.043, 129.533, 5.523, 24.905 False
153.860, 129.533, 5.501, 24.938 False
153.677, 129.532, 5.478, 24.971 False
153.495, 129.531, 5.459, 25.004 False
153.314, 129.531, 5.443, 25.037 False
153.133, 129.530, 5.434, 25.070 False
152.951, 129.529, 5.433, 25.103 False
152.770, 129.529, 5.437, 25.136 False
152.588, 129.528, 5.449, 25.169 False
152.406, 129.527, 5.465, 25.202 False
152.223, 129.527, 5.489, 25.235 False
152.039, 129.526, 5.516, 25.268 False
151.854, 129.525, 5.550, 25.301 False
151.668, 129.525, 5.584, 25.334 False
151.481, 129.524, 5.621, 25.367 False
151.292, 129.523, 5.655, 25.400 False
151.103, 129.523, 5.685, 25.433 False
150.912, 129.522, 5.710, 25.466 False
150.721, 129.521, 5.729, 25.499 False
150.530, 129.521, 5.744, 25.532 False
150.338, 129.520, 5.753, 25.565 False
150.146, 129.519, 5.759, 25.598 False
149.954, 129.519, 5.758, 25.631 False
149.763, 129.518, 5.755, 25.664 False
149.571, 129.517, 5.745, 25.697 False
149.380, 129.517, 5.735, 25.730 False
149.190, 129.516, 5.718, 25.763 False
149.000, 129.515, 5.699, 25.796 False
148.810, 129.515, 5.676, 25.829 False
148.622, 129.514, 5.654, 25.862 False
148.434, 129.513, 5.627, 25.895 False
148.248, 129.513, 5.602, 25.928 False
148.062, 129.512, 5.573, 25.961 False
147.877, 129.511, 5.547, 25.994 False
147.693, 129.511, 5.521, 26.027 False
147.509, 129.510, 5.502, 26.060 False
147.326, 129.510, 5.490, 26.093 False
147.143, 129.509, 5.483, 26.126 False
146.960, 129.508, 5.487, 26.159 False
146.777, 129.508, 5.495, 26.192 False
146.593, 129.507, 5.512, 26.225 False
146.409, 129.507, 5.532, 26.258 False
146.223, 129.506, 5.559, 26.291 False
146.037, 129.506, 5.589, 26.324 False
145.849, 129.505, 5.625, 26.357 False
145.661, 129.504, 5.660, 26.390 False
145.471, 129.504, 5.694, 26.423 False
145.280, 129.503, 5.722, 26.456 False
145.088, 129.503, 5.746, 26.489 False
144.896, 129.502, 5.764, 26.522 False
144.704, 129.501, 5.777, 26.555 False
144.511, 129.501, 5.786, 26.588 False
144.318, 129.500, 5.789, 26.621 False
144.125, 129.500, 5.789, 26.654 False
143.932, 129.499, 5.783, 26.687 False
143.740, 129.499, 5.775, 26.720 False
143.548, 129.498, 5.762, 26.753 False
143.356, 129.498, 5.748, 26.786 False
143.165, 129.497, 5.728, 26.819 False
142.975, 129.497, 5.705, 26.852 False
142.786, 129.496, 5.677, 26.885 False
142.598, 129.496, 5.649, 26.918 False
142.410, 129.495, 5.620, 26.951 False
142.224, 129.495, 5.594, 26.984 False
142.038, 129.494, 5.570, 27.017 False
141.853, 129.494, 5.552, 27.050 False
141.668, 129.493, 5.541, 27.083 False
141.483, 129.493, 5.536, 27.116 False
141.299, 129.492, 5.540, 27.149 False
141.114, 129.492, 5.548, 27.182 False
140.928, 129.491, 5.565, 27.215 False
140.742, 129.491, 5.584, 27.248 False
140.555, 129.492, 5.611, 27.281 False
140.367, 129.492, 5.639, 27.314 False
140.177, 129.492, 5.673, 27.347 False
139.987, 129.491, 5.706, 27.380 False
139.796, 129.491, 5.741, 27.413 False
139.603, 129.491, 5.770, 27.446 False
139.410, 129.491, 5.794, 27.479 False
139.217, 129.491, 5.813, 27.512 False
139.022, 129.491, 5.825, 27.545 False
138.828, 129.490, 5.833, 27.578 False
138.633, 129.490, 5.836, 27.611 False
138.439, 129.490, 5.835, 27.644 False
138.245, 129.490, 5.828, 27.677 False
138.051, 129.490, 5.820, 27.710 False
137.857, 129.490, 5.806, 27.743 False
137.664, 129.489, 5.791, 27.776 False
137.472, 129.489, 5.771, 27.809 False
137.280, 129.489, 5.751, 27.842 False
137.089, 129.489, 5.724, 27.875 False
136.900, 129.489, 5.695, 27.908 False
136.711, 129.489, 5.662, 27.941 False
136.523, 129.488, 5.629, 27.974 False
136.336, 129.488, 5.596, 28.007 False
136.151, 129.488, 5.568, 28.040 False
135.966, 129.488, 5.547, 28.073 False
135.781, 129.488, 5.533, 28.106 False
135.597, 129.488, 5.529, 28.139 False
135.412, 129.488, 5.530, 28.172 False
135.227, 129.488, 5.540, 28.205 False
135.042, 129.487, 5.554, 28.238 False
134.856, 129.487, 5.576, 28.271 False
134.669, 129.487, 5.601, 28.304 False
134.482, 129.488, 5.631, 28.337 False
134.293, 129.488, 5.660, 28.370 False
134.103, 129.488, 5.684, 28.403 False
133.913, 129.488, 5.701, 28.436 False
133.723, 129.488, 5.702, 28.469 False
133.533, 129.488, 5.694, 28.502 False
133.344, 129.488, 5.667, 28.535 False
133.156, 129.487, 5.628, 28.568 False
132.970, 129.487, 5.572, 28.601 False
132.787, 129.487, 5.503, 28.634 False
132.606, 129.487, 5.418, 28.667 False
132.429, 129.487, 5.320, 28.700 False
132.255, 129.487, 5.210, 28.733 False
132.085, 129.487, 5.088, 28.766 False
131.919, 129.486, 4.957, 28.799 False
131.758, 129.486, 4.810, 28.832 False
131.603, 129.486, 4.654, 28.865 False
131.452, 129.486, 4.497, 28.898 False
131.307, 129.486, 4.340, 28.931 False
131.167, 129.487, 4.184, 28.964 False
131.032, 129.487, 4.029, 28.997 False
130.902, 129.487, 3.879, 29.030 False
130.777, 129.487, 3.734, 29.063 False
130.656, 129.487, 3.595, 29.096 False
130.540, 129.488, 3.461, 29.129 False
130.428, 129.488, 3.332, 29.162 False
130.320, 129.488, 3.209, 29.195 False
130.216, 129.488, 3.090, 29.228 False
130.116, 129.488, 2.975, 29.261 False
130.019, 129.488, 2.865, 29.294 False
129.926, 129.488, 2.759, 29.327 False
129.837, 129.488, 2.657, 29.360 False
129.751, 129.488, 2.559, 29.393 False
129.667, 129.488, 2.464, 29.426 False
129.587, 129.488, 2.373, 29.459 False
129.510, 129.488, 2.286, 29.492 False
129.436, 129.488, 2.201, 29.525 False
129.364, 129.488, 2.120, 29.558 False
129.295, 129.488, 2.042, 29.591 False
129.229, 129.488, 1.967, 29.624 False
129.165, 129.488, 1.895, 29.657 False
129.103, 129.488, 1.825, 29.690 False
129.044, 129.488, 1.758, 29.723 False
128.987, 129.488, 1.694, 29.756 False
128.931, 129.488, 1.632, 29.789 False
128.878, 129.488, 1.572, 29.822 False
128.827, 129.488, 1.514, 29.855 False
128.778, 129.488, 1.459, 29.888 False
128.730, 129.488, 1.405, 29.921 False
128.685, 129.488, 1.354, 29.954 False
128.640, 129.488, 1.304, 29.987 False
128.598, 129.488, 1.256, 30.020 False
128.557, 129.488, 1.210, 30.053 False
128.518, 129.488, 1.166, 30.086 False
128.480, 129.488, 1.123, 30.119 False
128.444, 129.488, 1.050, 30.152 False
128.410, 129.488, 1.021, 30.185 False
128.377, 129.488, 0.965, 30.218 False
128.346, 129.488, 0.924, 30.251 False
128.316, 129.488, 0.873, 30.284 False
128.289, 129.488, 0.811, 30.317 False
128.263, 129.488, 0.751, 30.350 False
128.240, 129.488, 0.701, 30.383 False
128.217, 129.488, 0.661, 30.416 False
128.196, 129.489, 0.632, 30.449 False
128.174, 129.490, 0.644, 30.482 False
128.151, 129.490, 0.708, 30.515 False
128.125, 129.489, 0.777, 30.548 False
128.097, 129.489, 0.823, 30.581 False
128.067, 129.489, 0.896, 30.614 False
128.031, 129.489, 1.088, 30.647 False
127.989, 129.489, 1.267, 30.680 False
127.941, 129.489, 1.429, 30.713 False
127.889, 129.489, 1.570, 30.746 False
127.832, 129.489, 1.700, 30.779 False
127.772, 129.489, 1.818, 30.812 False
127.708, 129.489, 1.937, 30.845 False
127.639, 129.489, 2.059, 30.878 False
127.567, 129.489, 2.188, 30.911 False
127.490, 129.489, 2.322, 30.944 False
127.409, 129.489, 2.462, 30.977 False
127.323, 129.489, 2.605, 31.010 False
127.232, 129.489, 2.750, 31.043 False
127.136, 129.490, 2.896, 31.076 False
127.036, 129.490, 3.044, 31.109 False
126.930, 129.490, 3.197, 31.142 False
126.820, 129.490, 3.351, 31.175 False
126.704, 129.490, 3.505, 31.208 False
126.583, 129.490, 3.661, 31.241 False
126.456, 129.490, 3.817, 31.274 False
126.325, 129.490, 3.974, 31.307 False
126.188, 129.490, 4.129, 31.340 False
126.047, 129.490, 4.283, 31.373 False
125.900, 129.490, 4.436, 31.406 False
125.748, 129.491, 4.586, 31.439 False
125.592, 129.491, 4.732, 31.472 False
125.430, 129.491, 4.873, 31.505 False
125.265, 129.491, 5.004, 31.538 False
125.095, 129.491, 5.125, 31.571 False
124.921, 129.491, 5.234, 31.604 False
124.745, 129.491, 5.327, 31.637 False
124.566, 129.491, 5.411, 31.670 False
124.384, 129.491, 5.478, 31.703 False
124.201, 129.492, 5.537, 31.736 False
124.015, 129.492, 5.580, 31.769 False
123.829, 129.492, 5.616, 31.802 False
123.642, 129.492, 5.639, 31.835 False
123.454, 129.492, 5.657, 31.868 False
123.266, 129.492, 5.659, 31.901 False
123.079, 129.492, 5.651, 31.934 False
122.891, 129.492, 5.637, 31.967 False
122.704, 129.492, 5.624, 32.000 False
122.518, 129.493, 5.610, 32.033 False
122.332, 129.493, 5.600, 32.066 False
122.146, 129.493, 5.587, 32.099 False
121.960, 129.493, 5.575, 32.132 False
121.775, 129.493, 5.559, 32.165 False
121.591, 129.493, 5.545, 32.198 False
121.406, 129.493, 5.531, 32.231 False
121.222, 129.493, 5.524, 32.264 False
121.038, 129.493, 5.525, 32.297 False
120.854, 129.493, 5.534, 32.330 False
120.669, 129.493, 5.556, 32.363 False
120.483, 129.492, 5.582, 32.396 False
120.296, 129.492, 5.618, 32.429 False
120.107, 129.492, 5.653, 32.462 False
119.918, 129.492, 5.675, 32.495 False
119.729, 129.492, 5.688, 32.528 False
119.539, 129.492, 5.689, 32.561 False
119.350, 129.492, 5.684, 32.594 False
119.160, 129.492, 5.671, 32.627 False
118.972, 129.492, 5.657, 32.660 False
118.784, 129.492, 5.638, 32.693 False
118.597, 129.492, 5.619, 32.726 False
118.410, 129.492, 5.596, 32.759 False
118.224, 129.492, 5.575, 32.792 False
118.039, 129.492, 5.550, 32.825 False
117.855, 129.492, 5.527, 32.858 False
117.672, 129.492, 5.501, 32.891 False
117.489, 129.491, 5.477, 32.924 False
117.307, 129.491, 5.449, 32.957 False
117.126, 129.491, 5.424, 32.990 False
116.946, 129.491, 5.395, 33.023 False
116.767, 129.491, 5.369, 33.056 False
116.589, 129.491, 5.339, 33.089 False
116.412, 129.491, 5.312, 33.122 False
116.236, 129.491, 5.278, 33.155 False
116.061, 129.491, 5.242, 33.188 False
115.887, 129.491, 5.203, 33.221 False
115.715, 129.491, 5.167, 33.254 False
115.544, 129.491, 5.124, 33.287 False
115.374, 129.491, 5.079, 33.320 False
115.206, 129.491, 5.033, 33.353 False
115.039, 129.491, 4.989, 33.386 False
114.874, 129.491, 4.956, 33.419 False
114.710, 129.491, 4.916, 33.452 False
114.547, 129.491, 4.870, 33.485 False
114.386, 129.491, 4.823, 33.518 False
114.227, 129.491, 4.766, 33.551 False
114.070, 129.491, 4.705, 33.584 False
113.915, 129.490, 4.645, 33.617 False
113.761, 129.490, 4.589, 33.650 False
113.610, 129.490, 4.525, 33.683 False
113.461, 129.490, 4.457, 33.716 False
113.315, 129.490, 4.377, 33.749 False
113.171, 129.490, 4.298, 33.782 False
113.030, 129.490, 4.233, 33.815 False
112.890, 129.490, 4.184, 33.848 False
112.752, 129.490, 4.137, 33.881 False
112.615, 129.490, 4.093, 33.914 False
112.480, 129.490, 4.041, 33.947 False
112.346, 129.490, 3.990, 33.980 False
112.214, 129.490, 3.940, 34.013 False
112.084, 129.491, 3.894, 34.046 False
111.956, 129.492, 3.843, 34.079 False
111.829, 129.492, 3.787, 34.112 False
111.704, 129.492, 3.719, 34.145 False
111.582, 129.492, 3.644, 34.178 False
111.463, 129.492, 3.561, 34.211 False
111.347, 129.492, 3.477, 34.244 False
111.233, 129.492, 3.393, 34.277 False
111.122, 129.492, 3.321, 34.310 False
111.013, 129.492, 3.268, 34.343 False
110.905, 129.492, 3.233, 34.376 False
110.798, 129.492, 3.201, 34.409 False
110.691, 129.492, 3.171, 34.442 False
110.586, 129.492, 3.132, 34.475 False
110.483, 129.492, 3.091, 34.508 False
110.381, 129.492, 3.033, 34.541 False
110.281, 129.492, 2.975, 34.574 False
110.184, 129.491, 2.902, 34.607 False
110.089, 129.490, 2.830, 34.640 False
109.997, 129.490, 2.757, 34.673 False
109.907, 129.490, 2.687, 34.706 False
109.819, 129.490, 2.617, 34.739 False
109.734, 129.492, 2.551, 34.772 False
109.651, 129.492, 2.487, 34.805 False
109.569, 129.492, 2.434, 34.838 False
109.490, 129.492, 2.366, 34.871 False
109.412, 129.492, 2.309, 34.904 False
109.336, 129.492, 2.265, 34.937 False
109.261, 129.492, 2.234, 34.970 False
109.188, 129.492, 2.200, 35.003 False
109.115, 129.492, 2.172, 35.036 False
109.043, 129.492, 2.126, 35.069 False
108.973, 129.492, 2.088, 35.102 False
108.905, 129.492, 2.032, 35.135 False
108.838, 129.491, 1.989, 35.168 False
108.774, 129.490, 1.931, 35.201 False
108.711, 129.490, 1.879, 35.234 False
108.649, 129.490, 1.827, 35.267 False
108.589, 129.490, 1.788, 35.300 False
108.531, 129.490, 1.735, 35.333 False
108.474, 129.490, 1.703, 35.366 False
108.419, 129.492, 1.642, 35.399 False
108.365, 129.491, 1.607, 35.432 False
108.312, 129.491, 1.568, 35.465 False
108.261, 129.491, 1.525, 35.498 False
108.211, 129.491, 1.480, 35.531 False
108.163, 129.491, 1.435, 35.564 False
108.116, 129.491, 1.389, 35.597 False
108.071, 129.491, 1.344, 35.630 False
108.027, 129.491, 1.298, 35.663 False
107.985, 129.492, 1.252, 35.696 False
107.945, 129.492, 1.209, 35.729 False
107.905, 129.492, 1.167, 35.762 False
107.868, 129.492, 1.126, 35.795 False
107.831, 129.492, 1.085, 35.828 False
107.796, 129.492, 1.047, 35.861 False
107.762, 129.492, 1.009, 35.894 False
107.729, 129.492, 0.972, 35.927 False
107.697, 129.492, 0.937, 35.960 False
107.667, 129.492, 0.903, 35.993 False
107.638, 129.491, 0.869, 36.026 False
107.609, 129.491, 0.838, 36.059 False
107.582, 129.491, 0.807, 36.092 False
107.556, 129.491, 0.778, 36.125 False
107.531, 129.491, 0.749, 36.158 False
107.506, 129.490, 0.720, 36.191 False
107.483, 129.490, 0.694, 36.224 False
107.460, 129.490, 0.669, 36.257 False
107.438, 129.490, 0.645, 36.290 False
107.418, 129.490, 0.621, 36.323 False
107.397, 129.490, 0.598, 36.356 False
107.378, 129.490, 0.577, 36.389 False
107.359, 129.490, 0.555, 36.422 False
107.341, 129.490, 0.535, 36.455 False
107.324, 129.490, 0.516, 36.488 False
107.307, 129.490, 0.497, 36.521 False
107.291, 129.490, 0.479, 36.554 False
107.275, 129.491, 0.460, 36.587 False
107.260, 129.491, 0.443, 36.620 False
107.246, 129.491, 0.427, 36.653 False
107.232, 129.491, 0.412, 36.686 False
107.218, 129.491, 0.397, 36.719 False
107.205, 129.491, 0.382, 36.752 False
107.193, 129.491, 0.368, 36.785 False
107.181, 129.491, 0.355, 36.818 False
107.169, 129.491, 0.342, 36.851 False
107.158, 129.491, 0.329, 36.884 False
107.147, 129.491, 0.317, 36.917 False
107.137, 129.491, 0.305, 36.950 False
107.127, 129.491, 0.294, 36.983 False
107.118, 129.491, 0.283, 37.016 False
107.108, 129.491, 0.273, 37.049 False
107.099, 129.491, 0.263, 37.082 False
107.091, 129.491, 0.253, 37.115 False
107.083, 129.491, 0.244, 37.148 False
107.075, 129.491, 0.235, 37.181 False
107.067, 129.491, 0.227, 37.214 False
107.060, 129.491, 0.218, 37.247 False
107.052, 129.491, 0.210, 37.280 False
107.046, 129.491, 0.203, 37.313 False
107.039, 129.491, 0.195, 37.346 False
107.033, 129.491, 0.188, 37.379 False
107.027, 129.490, 0.180, 37.412 False
107.021, 129.490, 0.174, 37.445 False
107.015, 129.490, 0.168, 37.478 False
107.010, 129.490, 0.161, 37.511 False
107.004, 129.490, 0.156, 37.544 False
106.999, 129.490, 0.150, 37.577 False
106.994, 129.490, 0.144, 37.610 False
106.990, 129.490, 0.139, 37.643 False
106.985, 129.490, 0.134, 37.676 False
106.981, 129.490, 0.129, 37.709 False
106.977, 129.490, 0.125, 37.742 False
106.972, 129.490, 0.120, 37.775 False
106.969, 129.491, 0.115, 37.808 False
106.965, 129.491, 0.110, 37.841 False
106.961, 129.491, 0.107, 37.874 False
106.958, 129.491, 0.103, 37.907 False
106.954, 129.491, 0.099, 37.940 False
106.951, 129.491, 0.096, 37.973 False
106.948, 129.491, 0.092, 38.006 False
106.945, 129.491, 0.089, 38.039 False
106.942, 129.491, 0.086, 38.072 False
106.939, 129.491, 0.082, 38.105 False
106.937, 129.491, 0.079, 38.138 False
106.934, 129.491, 0.077, 38.171 False
106.932, 129.491, 0.074, 38.204 False
106.929, 129.491, 0.071, 38.237 False
106.927, 129.491, 0.068, 38.270 False
106.925, 129.491, 0.066, 38.303 False
106.925, 129.491, 0.004, 38.336 False
106.923, 129.491, 0.036, 38.369 False
106.922, 129.491, 0.036, 38.402 False
106.921, 129.491, 0.039, 38.435 False
106.919, 129.491, 0.042, 38.468 False
106.918, 129.491, 0.043, 38.501 False
106.916, 129.491, 0.043, 38.534 False
106.915, 129.491, 0.043, 38.567 False
106.913, 129.490, 0.042, 38.600 False
106.912, 129.490, 0.042, 38.633 False
106.911, 129.490, 0.041, 38.666 False
106.909, 129.490, 0.040, 38.699 False
106.908, 129.490, 0.039, 38.732 False
106.907, 129.490, 0.038, 38.765 False
106.905, 129.490, 0.037, 38.798 False
106.904, 129.490, 0.036, 38.831 False
106.903, 129.490, 0.035, 38.864 False
106.902, 129.490, 0.034, 38.897 False
106.901, 129.490, 0.033, 38.930 False
106.900, 129.490, 0.032, 38.963 False
106.899, 129.490, 0.030, 38.996 False
106.898, 129.490, 0.029, 39.029 False
106.897, 129.490, 0.028, 39.062 False
106.896, 129.490, 0.027, 39.095 False
106.895, 129.490, 0.026, 39.128 False
106.894, 129.490, 0.025, 39.161 False
106.893, 129.490, 0.025, 39.194 False
106.892, 129.490, 0.024, 39.227 False
106.892, 129.490, 0.023, 39.260 False
106.891, 129.490, 0.022, 39.293 False
106.890, 129.490, 0.021, 39.326 False
106.890, 129.490, 0.020, 39.359 False
106.889, 129.490, 0.003, 39.392 False
106.889, 129.490, -0.023, 39.425 False
106.890, 129.490, -0.019, 39.458 False
106.890, 129.490, 0.000, 39.491 False
106.889, 129.490, 0.008, 39.524 False
106.889, 129.490, 0.013, 39.557 False
106.888, 129.490, 0.016, 39.590 False
106.888, 129.490, 0.019, 39.623 False
106.887, 129.490, 0.021, 39.656 False
106.886, 129.490, 0.022, 39.689 False
106.885, 129.490, 0.022, 39.722 False
106.885, 129.490, 0.023, 39.755 False
106.884, 129.490, 0.023, 39.788 False
106.883, 129.490, 0.023, 39.821 False
106.882, 129.490, 0.022, 39.854 False
106.882, 129.490, 0.022, 39.887 False
106.881, 129.490, 0.021, 39.920 False
106.880, 129.490, 0.021, 39.953 False
106.880, 129.490, 0.020, 39.986 False
106.879, 129.490, 0.020, 40.019 False
106.878, 129.490, 0.019, 40.052 False
106.878, 129.490, 0.018, 40.085 False
106.877, 129.490, 0.018, 40.118 False
106.877, 129.490, 0.017, 40.151 False
106.876, 129.490, 0.017, 40.184 False
106.876, 129.490, 0.016, 40.217 False
106.876, 129.490, 0.001, 40.250 False
106.876, 129.490, 0.002, 40.283 False
106.876, 129.490, 0.003, 40.316 False
106.876, 129.490, 0.003, 40.349 False
106.876, 129.490, 0.005, 40.382 False
106.876, 129.490, 0.006, 40.415 False
106.876, 129.490, 0.008, 40.448 False
106.876, 129.490, 0.011, 40.481 False
106.876, 129.490, 0.014, 40.514 False
106.876, 129.490, 0.017, 40.547 False
106.876, 129.490, 0.024, 40.580 False
106.875, 129.490, 0.026, 40.613 False
106.875, 129.491, 0.034, 40.646 False
106.874, 129.491, 0.041, 40.679 False
106.873, 129.492, 0.041, 40.712 False
106.872, 129.492, 0.039, 40.745 False
106.871, 129.493, 0.052, 40.778 False
106.870, 129.495, 0.061, 40.811 False
106.868, 129.496, 0.053, 40.844 False
106.865, 129.499, 0.110, 40.877 False
106.859, 129.503, 0.180, 40.910 False
106.853, 129.507, 0.193, 40.943 False
106.846, 129.510, 0.211, 40.976 False
106.838, 129.513, 0.241, 41.009 False
106.830, 129.516, 0.250, 41.042 False
106.821, 129.519, 0.277, 41.075 False
106.811, 129.521, 0.298, 41.108 False
106.800, 129.523, 0.355, 41.141 False
106.787, 129.525, 0.408, 41.174 False
106.772, 129.528, 0.435, 41.207 False
106.757, 129.530, 0.455, 41.240 False
106.741, 129.531, 0.473, 41.273 False
106.724, 129.531, 0.529, 41.306 False
106.706, 129.533, 0.575, 41.339 False
106.686, 129.534, 0.588, 41.372 False
106.667, 129.534, 0.592, 41.405 False
106.646, 129.535, 0.641, 41.438 False
106.623, 129.535, 0.685, 41.471 False
106.598, 129.536, 0.733, 41.504 False
106.573, 129.537, 0.773, 41.537 False
106.547, 129.537, 0.792, 41.570 False
106.519, 129.538, 0.816, 41.603 False
106.492, 129.539, 0.850, 41.636 False
106.462, 129.540, 0.893, 41.669 False
106.431, 129.542, 0.944, 41.702 False
106.399, 129.546, 0.992, 41.735 False
106.365, 129.551, 1.013, 41.768 False
106.331, 129.558, 1.025, 41.801 False
106.297, 129.567, 1.038, 41.834 False
106.263, 129.578, 1.055, 41.867 False
106.228, 129.590, 1.085, 41.900 False
106.190, 129.602, 1.153, 41.933 False
106.151, 129.614, 1.200, 41.966 False
106.110, 129.626, 1.267, 41.999 False
106.068, 129.638, 1.308, 42.032 False
106.023, 129.649, 1.363, 42.065 False
105.978, 129.661, 1.400, 42.098 False
105.931, 129.672, 1.449, 42.131 False
105.882, 129.684, 1.485, 42.164 False
105.832, 129.695, 1.530, 42.197 False
105.782, 129.706, 1.565, 42.230 False
105.729, 129.717, 1.607, 42.263 False
105.676, 129.728, 1.641, 42.296 False
105.621, 129.738, 1.681, 42.329 False
105.565, 129.749, 1.714, 42.362 False
105.508, 129.759, 1.751, 42.395 False
105.449, 129.768, 1.785, 42.428 False
105.389, 129.776, 1.818, 42.461 False
105.328, 129.784, 1.849, 42.494 False
105.266, 129.791, 1.880, 42.527 False
105.204, 129.798, 1.912, 42.560 False
105.140, 129.806, 1.945, 42.593 False
105.074, 129.814, 1.975, 42.626 False
105.008, 129.822, 2.010, 42.659 False
104.941, 129.830, 2.042, 42.692 False
104.872, 129.838, 2.077, 42.725 False
104.803, 129.845, 2.108, 42.758 False
104.732, 129.853, 2.144, 42.791 False
104.660, 129.859, 2.173, 42.824 False
104.587, 129.866, 2.202, 42.857 False
104.514, 129.872, 2.225, 42.890 False
104.439, 129.879, 2.248, 42.923 False
104.364, 129.885, 2.267, 42.956 False
104.288, 129.890, 2.286, 42.989 False
104.212, 129.896, 2.302, 43.022 False
104.135, 129.901, 2.318, 43.055 False
104.058, 129.905, 2.331, 43.088 False
103.980, 129.910, 2.346, 43.121 False
103.902, 129.913, 2.357, 43.154 False
103.823, 129.918, 2.370, 43.187 False
103.744, 129.921, 2.379, 43.220 False
103.664, 129.925, 2.390, 43.253 False
103.585, 129.928, 2.397, 43.286 False
103.504, 129.931, 2.407, 43.319 False
103.424, 129.933, 2.412, 43.352 False
103.344, 129.935, 2.422, 43.385 False
103.263, 129.936, 2.426, 43.418 False
103.182, 129.938, 2.434, 43.451 False
103.100, 129.938, 2.438, 43.484 False
103.019, 129.938, 2.445, 43.517 False
102.937, 129.938, 2.449, 43.550 False
102.855, 129.937, 2.455, 43.583 False
102.773, 129.936, 2.456, 43.616 False
102.691, 129.934, 2.464, 43.649 False
102.609, 129.932, 2.464, 43.682 False
102.527, 129.929, 2.471, 43.715 False
102.444, 129.926, 2.471, 43.748 False
102.362, 129.922, 2.477, 43.781 False
102.279, 129.918, 2.476, 43.814 False
102.196, 129.913, 2.481, 43.847 False
102.113, 129.910, 2.490, 43.880 False
102.030, 129.908, 2.495, 43.913 False
